order_id,customer_id,store_id,rider_id,product_id,order_date,order_time,quantity,unit_price,total_amount,promised_delivery_mins,actual_delivery_mins,order_status,is_stockout,payment_method,is_late_delivery
ORD000211,CUST1278,STR026,RDR022,PRD022,2025-08-02,11:32:08,1,293.75,293.75,10,24,Delivered,0,UPI,1
ORD000212,CUST1493,STR022,RDR378,PRD031,2025-06-09,13:04:15,1,188.39,188.39,10,0,Delivered,0,UPI,0
ORD000213,CUST2398,STR021,RDR487,PRD015,2026-03-30,20:24:37,4,31.95,127.8,10,18,Delivered,1,UPI,1
ORD000214,CUST1560,STR027,RDR069,PRD014,2026-02-11,10:23:54,2,69.5,139.0,10,10,Delivered,1,UPI,0
ORD000215,CUST4529,STR015,RDR105,PRD001,2025-10-19,09:56:53,1,69.79,69.79,10,11,Delivered,0,UPI,1
ORD000216,CUST2177,STR016,RDR322,PRD031,2025-08-23,21:25:33,4,188.39,753.56,10,12,Delivered,1,UPI,1
ORD000217,CUST1489,STR023,RDR445,PRD025,2025-12-09,07:20:09,5,83.55,417.75,10,37,Delivered,1,UPI,1
ORD000218,CUST1490,STR006,RDR167,PRD037,2026-04-03,21:11:04,5,490.51,2452.55,10,14,Returned,0,UPI,1
ORD000219,CUST2664,STR021,RDR086,PRD005,2025-06-12,12:47:26,3,91.22,273.66,10,8,Delivered,0,UPI,0
ORD000220,CUST4678,STR011,RDR011,PRD032,2026-05-30,12:20:35,2,141.19,282.38,10,9,Delivered,0,UPI,0
ORD000221,CUST0455,STR011,RDR083,PRD038,2025-06-27,21:39:45,4,163.26,653.04,10,26,Delivered,0,UPI,1
ORD000222,CUST0808,STR005,RDR015,PRD038,2026-05-11,20:48:33,5,163.26,816.3,10,12,Cancelled,1,COD,1
ORD000223,CUST1726,STR023,RDR351,PRD030,2026-02-04,07:35:12,5,34.77,173.85,10,8,Delivered,0,Card,0
ORD000224,CUST0672,STR027,RDR199,PRD003,2026-01-08,17:42:32,2,147.17,294.34,10,13,Delivered,0,Card,1
ORD000225,CUST4808,STR024,RDR475,PRD006,2026-04-03,16:07:29,1,266.42,266.42,10,26,Delivered,0,UPI,1
ORD000226,CUST0762,STR020,RDR256,PRD037,2026-03-28,18:12:30,4,490.51,1962.04,10,9,Returned,1,Wallet,0
ORD000227,CUST0732,STR004,RDR311,PRD030,2025-12-29,07:40:09,4,34.77,139.08,10,10,Delivered,0,UPI,0
ORD000228,CUST1754,STR002,RDR374,PRD034,2025-10-01,09:58:11,4,250.91,1003.64,10,12,Cancelled,0,UPI,1
ORD000229,CUST0739,STR010,RDR052,PRD020,2025-12-30,20:21:13,5,109.11,545.55,10,10,Delivered,0,UPI,0
ORD000211,CUST3005,STR012,RDR359,PRD039,2025-12-29,18:40:33,3,544.0,1632.0,10,16,Delivered,0,Card,1
ORD000231,CUST0972,STR005,RDR233,PRD038,2026-05-19,08:51:47,4,163.26,653.04,10,11,Delivered,0,UPI,1
ORD000232,CUST1154,STR016,RDR014,PRD002,2026-01-20,19:35:20,3,39.96,119.88,10,16,Cancelled,1,Wallet,1
ORD000233,CUST4840,STR001,RDR442,PRD004,2026-05-15,19:39:10,4,101.73,406.92,10,14,Delivered,0,UPI,1
ORD000234,CUST0481,STR004,,PRD001,2026-03-21,18:33:41,2,69.79,139.58,10,8,Delivered,1,UPI,0
ORD000235,CUST3483,STR027,RDR146,PRD024,2025-06-28,20:31:36,4,170.15,680.6,10,18,Delivered,1,UPI,1
ORD000236,CUST3380,STR018,RDR378,PRD008,2026-02-27,21:53:06,5,117.13,585.65,10,15,Delivered,0,UPI,1
ORD000237,CUST2808,STR023,RDR056,PRD024,2025-07-23,18:48:05,4,170.15,680.6,10,13,Delivered,0,UPI,1
ORD000238,CUST1635,STR026,RDR154,PRD004,2025-10-06,07:26:28,3,101.73,305.19,10,14,Delivered,0,UPI,1
ORD000239,CUST0988,STR018,RDR105,PRD029,2025-08-16,10:01:01,4,59.97,239.88,10,17,Delivered,1,UPI,1
ORD000240,CUST3892,STR001,RDR071,PRD010,2026-01-04,10:38:25,1,275.23,275.23,10,29,Delivered,1,UPI,1
ORD000241,CUST2067,STR002,RDR468,PRD008,2025-08-28,18:26:27,1,117.13,117.13,10,15,Delivered,0,UPI,1
ORD000242,CUST2595,STR026,RDR034,PRD018,2025-12-24,13:34:49,5,152.02,760.1,10,10,Delivered,0,UPI,0
ORD000243,CUST0986,STR027,RDR351,PRD032,2026-01-17,07:51:37,2,141.19,282.38,10,36,Delivered,0,UPI,1
ORD000244,CUST3580,STR006,RDR166,PRD031,2025-12-20,15:06:26,5,188.39,941.95,10,9,Delivered,0,UPI,0
ORD000245,CUST1144,STR001,RDR221,PRD001,2026-02-26,22:42:37,1,69.79,69.79,10,10,Delivered,0,UPI,0
ORD000246,CUST0686,STR008,RDR484,PRD002,2025-08-07,21:52:57,3,39.96,119.88,10,10,Delivered,0,UPI,0
ORD000247,CUST4164,STR001,RDR339,PRD002,2025-12-18,22:38:32,5,39.96,199.8,10,18,Delivered,0,COD,1
ORD000248,CUST4153,STR012,RDR226,PRD023,2025-12-23,18:57:16,5,98.48,492.4,10,9,Delivered,0,UPI,0
ORD000249,CUST3304,STR003,RDR305,PRD006,2025-06-14,09:03:51,2,266.42,532.84,10,8,Delivered,0,COD,0
ORD000250,CUST3909,STR022,RDR344,PRD033,2025-07-14,11:32:57,2,346.12,692.24,10,20,Delivered,0,Card,1
ORD000251,CUST4532,STR018,RDR146,PRD003,2026-02-12,19:14:45,4,147.17,588.68,10,23,Cancelled,0,UPI,1
ORD000252,CUST3083,STR013,RDR313,PRD003,2025-11-17,17:06:49,5,147.17,735.85,10,20,Cancelled,0,Card,1
ORD000253,CUST1992,STR027,RDR297,PRD022,2025-07-16,19:01:17,1,293.75,293.75,10,9,Delivered,0,Card,0
ORD000254,CUST4319,STR015,RDR386,PRD003,2025-11-20,09:00:32,4,147.17,588.68,10,14,Delivered,0,Card,1
ORD000255,CUST1676,STR023,RDR084,PRD016,2025-10-06,07:39:53,3,40.49,121.47,10,8,Delivered,1,UPI,0
ORD000256,CUST1357,STR012,RDR012,PRD036,2025-09-10,21:46:26,5,638.68,3193.4,10,26,Delivered,0,Wallet,1
ORD000257,CUST0518,STR016,RDR433,PRD013,2025-12-21,18:31:09,3,84.94,254.82,10,9,Delivered,0,COD,0
ORD000258,CUST4516,STR005,RDR237,PRD035,2025-07-31,08:49:33,5,171.72,858.6,10,15,Returned,1,UPI,1
ORD000259,CUST2040,STR023,RDR469,PRD017,2025-06-04,18:26:33,5,237.61,1188.05,10,14,Delivered,1,Wallet,1
ORD000260,CUST1017,STR020,RDR057,PRD022,2025-10-26,21:19:59,5,293.75,1468.75,10,17,Delivered,1,UPI,1
ORD000261,CUST0507,STR008,RDR373,PRD003,2026-01-18,11:03:54,3,147.17,441.51,10,10,Delivered,1,COD,0
ORD000262,CUST0403,STR001,RDR004,PRD038,2025-07-26,18:13:26,3,163.26,489.78,10,34,Delivered,0,Card,1
ORD000263,CUST3534,STR016,RDR223,PRD025,2026-05-28,15:51:08,3,83.55,250.65,10,9,Delivered,0,UPI,0
ORD000264,CUST2613,STR008,RDR158,PRD022,2025-09-21,20:16:10,5,293.75,1468.75,10,15,Cancelled,0,UPI,1
ORD000265,CUST2737,STR020,RDR324,PRD012,2025-09-24,06:27:08,4,38.12,152.48,10,16,Delivered,0,Card,1
ORD000266,CUST2545,STR013,RDR243,PRD012,2025-12-02,07:00:44,4,38.12,152.48,10,26,Delivered,0,UPI,1
ORD000267,CUST0051,STR025,RDR031,PRD033,2025-08-15,08:24:01,3,346.12,1038.36,10,8,Delivered,1,Wallet,0
ORD000268,CUST0112,STR030,RDR477,PRD006,2025-09-27,09:30:37,2,266.42,532.84,10,17,Delivered,1,COD,1
ORD000269,CUST1868,STR014,RDR176,PRD014,2025-09-21,20:50:16,5,69.5,347.5,10,8,Delivered,0,UPI,0
ORD000270,CUST4567,STR023,RDR344,PRD024,2025-07-06,18:55:48,3,170.15,510.45,10,11,Cancelled,1,COD,1
ORD000271,CUST0629,STR004,RDR101,PRD024,2025-10-01,14:23:51,3,170.15,510.45,10,11,Delivered,0,UPI,1
ORD000272,CUST2405,STR021,RDR125,PRD006,2025-12-19,21:18:49,4,266.42,1065.68,10,20,Delivered,1,Card,1
ORD000273,CUST0552,STR020,RDR434,PRD031,2026-05-01,21:10:01,3,188.39,565.17,10,19,Delivered,0,COD,1
ORD000274,CUST2712,STR028,RDR118,PRD021,2026-02-13,07:16:21,5,192.65,963.25,10,14,Delivered,1,UPI,1
ORD000275,CUST2285,STR009,RDR089,PRD033,2026-01-22,07:54:58,3,346.12,1038.36,10,10,Delivered,1,UPI,0
ORD000276,CUST0878,STR001,RDR283,PRD005,2026-02-25,17:16:16,4,91.22,364.88,10,9,Delivered,0,Card,0
ORD000277,CUST4804,STR017,RDR218,PRD017,2026-04-16,16:15:41,5,237.61,1188.05,10,10,Delivered,1,Card,0
ORD000278,CUST4901,STR018,RDR442,PRD029,2025-09-24,07:19:20,2,59.97,119.94,10,9,Delivered,0,Card,0
ORD000279,CUST4504,STR016,RDR331,PRD016,2025-09-23,18:11:17,2,40.49,80.98,10,14,Delivered,0,UPI,1
ORD000280,CUST1517,STR008,RDR008,PRD036,2026-02-11,11:56:36,2,638.68,1277.36,10,13,Delivered,1,UPI,1
ORD000281,CUST0092,STR018,RDR063,PRD039,2026-01-02,08:44:33,5,544.0,2720.0,10,18,Cancelled,0,UPI,1
ORD000282,CUST3954,STR009,RDR025,PRD021,2025-07-02,19:24:50,2,192.65,385.3,10,22,Delivered,0,UPI,1
ORD000283,CUST3312,STR030,RDR385,PRD001,2025-09-19,10:12:20,2,69.79,139.58,10,17,Delivered,0,UPI,1
ORD000284,CUST0754,STR003,RDR138,PRD003,2025-11-23,18:21:47,4,147.17,588.68,10,35,Delivered,0,UPI,1
ORD000285,CUST4846,STR009,RDR315,PRD019,2025-10-07,17:19:55,1,238.28,238.28,10,12,Delivered,1,COD,1
ORD000286,CUST1306,STR013,RDR208,PRD036,2025-07-12,22:39:00,2,638.68,1277.36,10,9,Delivered,0,Card,0
ORD000287,CUST4845,STR014,,PRD034,2026-05-21,22:14:34,4,250.91,1003.64,10,9,Delivered,0,UPI,0
ORD000288,CUST4277,STR019,RDR435,PRD009,2025-10-14,08:36:29,4,226.47,905.88,10,11,Cancelled,0,Card,1
ORD000289,CUST0965,STR015,RDR498,PRD009,2025-09-11,18:00:19,1,226.47,226.47,10,21,Delivered,1,UPI,1
ORD000290,CUST1129,STR014,RDR207,PRD035,2025-08-16,08:42:47,5,171.72,858.6,10,18,Delivered,0,UPI,1
ORD000291,CUST2406,STR012,RDR178,PRD017,2025-07-18,21:21:32,3,237.61,712.83,10,10,Delivered,0,UPI,0
ORD000292,CUST0408,STR003,,PRD024,2025-07-16,16:27:49,4,170.15,680.6,10,13,Delivered,0,Card,1
ORD000293,CUST2294,STR001,RDR455,PRD031,2025-07-11,19:26:17,2,188.39,376.78,10,8,Delivered,0,UPI,0
ORD000294,CUST3057,STR001,RDR396,PRD005,2026-03-17,22:11:10,4,91.22,364.88,10,10,Cancelled,0,UPI,0
ORD000295,CUST0663,STR024,RDR219,PRD030,2026-02-11,19:35:41,1,34.77,34.77,10,-1,Returned,0,COD,0
ORD000248,CUST0710,STR029,RDR359,PRD028,2026-03-12,13:52:55,5,90.33,451.65,10,9,Delivered,0,Card,0
ORD000297,CUST0947,STR014,RDR242,PRD014,2025-07-09,16:44:18,4,69.5,278.0,10,8,Delivered,0,COD,0
ORD000298,CUST3304,STR008,RDR340,PRD003,2026-03-31,09:30:12,3,147.17,441.51,10,9,Delivered,1,Card,0
ORD000299,CUST3567,STR002,RDR280,PRD022,2025-10-05,18:13:56,2,293.75,587.5,10,10,Delivered,1,Card,0
ORD000300,CUST2441,STR013,RDR436,PRD015,2025-09-23,10:45:16,4,31.95,127.8,10,9,Cancelled,0,Wallet,0
ORD000301,CUST1498,STR024,RDR290,PRD022,2026-04-06,16:21:03,3,293.75,881.25,10,18,Delivered,0,COD,1
ORD000302,CUST3791,STR025,RDR052,PRD039,2025-11-02,16:57:49,1,544.0,544.0,10,9,Cancelled,0,Card,0
ORD000303,CUST2196,STR023,RDR419,PRD002,2025-06-12,07:09:21,4,39.96,159.84,10,18,Delivered,0,Wallet,1
ORD000304,CUST0416,STR003,RDR214,PRD037,2025-10-24,06:57:05,3,490.51,1471.53,10,10,Cancelled,0,UPI,0
ORD000305,CUST1567,STR028,RDR227,PRD029,2026-05-01,09:58:56,3,59.97,179.91,10,20,Delivered,1,UPI,1
ORD000306,CUST1772,STR010,RDR319,PRD005,2025-11-02,07:59:22,1,91.22,91.22,10,20,Delivered,0,COD,1
ORD000307,CUST1814,STR021,RDR049,PRD019,2025-06-06,08:00:17,1,238.28,238.28,10,22,Delivered,0,UPI,1
ORD000308,CUST4732,STR001,RDR482,PRD025,2025-06-18,11:34:22,1,83.55,83.55,10,14,Delivered,0,Card,1
ORD000309,CUST1785,STR022,RDR065,PRD003,2025-12-21,20:58:58,2,147.17,294.34,10,11,Returned,0,UPI,1
ORD000310,CUST0091,STR003,RDR425,PRD011,2025-07-17,15:37:44,3,37.93,113.79,10,9,Delivered,0,UPI,0
ORD000311,CUST1814,STR010,RDR113,PRD004,2025-12-22,16:16:08,2,101.73,203.46,10,9,Delivered,0,UPI,0
ORD000312,CUST3392,STR017,RDR285,PRD003,2025-10-22,07:47:50,3,147.17,441.51,10,20,Delivered,1,UPI,1
ORD000313,CUST3696,STR011,RDR279,PRD030,2025-09-09,08:05:24,3,34.77,104.31,10,0,Delivered,0,COD,0
ORD000314,CUST1159,STR015,RDR453,PRD016,2025-07-13,08:10:37,4,40.49,161.96,10,20,Delivered,0,UPI,1
ORD000315,CUST1483,STR007,RDR004,PRD006,2026-05-02,08:16:29,3,266.42,799.26,10,11,Delivered,0,UPI,1
ORD000316,CUST0774,STR014,RDR290,PRD034,2025-10-29,09:41:50,5,250.91,1254.55,10,13,Cancelled,1,UPI,1
ORD000317,CUST3128,STR018,RDR049,PRD037,2025-09-30,20:13:34,4,490.51,1962.04,10,16,Delivered,0,Card,1
ORD000318,CUST1413,STR026,RDR246,PRD036,2026-05-26,16:58:15,4,638.68,2554.72,10,19,Delivered,0,Card,1
ORD000319,CUST1874,STR005,RDR066,PRD001,2026-03-02,18:55:03,1,69.79,69.79,10,10,Delivered,0,Card,0
ORD000320,CUST4936,STR023,RDR296,PRD034,2025-12-08,18:05:17,1,250.91,250.91,10,18,Delivered,0,UPI,1
ORD000321,CUST1042,STR023,RDR184,PRD010,2025-12-24,09:47:40,2,275.23,550.46,10,10,Cancelled,0,COD,0
ORD000322,CUST4874,STR008,RDR367,PRD026,2025-10-14,10:02:57,2,48.41,96.82,10,19,Delivered,1,Wallet,1
ORD000323,CUST0607,STR016,RDR417,PRD002,2025-09-12,21:22:25,2,39.96,79.92,10,12,Returned,0,UPI,1
ORD000324,CUST0665,STR026,RDR291,PRD035,2026-04-04,07:55:10,3,171.72,515.16,10,10,Delivered,1,COD,0
ORD000325,CUST1916,STR023,RDR197,PRD027,2026-01-07,19:31:00,4,76.58,306.32,10,11,Delivered,1,UPI,1
ORD000326,CUST4954,STR025,RDR157,PRD003,2025-08-30,20:23:23,4,147.17,588.68,10,8,Returned,1,UPI,0
ORD000327,CUST1204,STR009,RDR496,PRD025,2026-03-18,20:22:00,2,83.55,167.1,10,9,Delivered,0,UPI,0
ORD000328,CUST4039,STR020,RDR274,PRD007,2026-02-04,09:58:53,5,267.09,1335.45,10,16,Cancelled,0,Wallet,1
ORD000329,CUST2308,STR015,RDR069,PRD017,2026-03-26,19:09:40,2,237.61,475.22,10,8,Delivered,0,Wallet,0
ORD000330,CUST4334,STR016,RDR343,PRD003,2026-02-09,19:42:03,2,147.17,294.34,10,9,Delivered,0,UPI,0
ORD000331,CUST2749,STR007,RDR138,PRD030,2026-02-25,18:23:55,4,34.77,139.08,10,17,Delivered,0,UPI,1
ORD000332,CUST2340,STR012,RDR176,PRD005,2025-07-28,19:36:30,4,91.22,364.88,10,33,Delivered,0,UPI,1
ORD000333,CUST2475,STR028,RDR204,PRD039,2025-11-13,06:36:21,2,544.0,1088.0,10,10,Delivered,0,UPI,0
ORD000334,CUST2170,STR021,RDR342,PRD018,2026-02-08,10:00:29,2,152.02,304.04,10,13,Delivered,0,Card,1
ORD000335,CUST0855,STR030,RDR116,PRD004,2025-12-11,09:26:52,4,101.73,406.92,10,15,Delivered,0,Card,1
ORD000336,CUST2972,STR027,RDR108,PRD029,2026-02-24,08:31:33,1,59.97,59.97,10,25,Cancelled,0,Wallet,1
ORD000337,CUST0208,STR023,RDR446,PRD032,2026-02-08,09:27:56,1,141.19,141.19,10,10,Delivered,0,Card,0
ORD000143,CUST0383,STR030,RDR331,PRD027,2026-05-24,10:14:57,2,76.58,153.16,10,9,Delivered,0,COD,0
ORD000339,CUST1049,STR003,RDR092,PRD003,2026-02-10,10:52:28,1,147.17,147.17,10,21,Delivered,0,UPI,1
ORD000340,CUST0288,STR007,RDR085,PRD014,2026-03-24,10:07:27,4,69.5,278.0,10,8,Delivered,0,UPI,0
ORD000341,CUST1048,STR024,RDR177,PRD012,2026-03-24,19:22:45,5,38.12,190.6,10,19,Delivered,1,UPI,1
ORD000342,CUST3881,STR023,RDR437,PRD013,2025-10-15,12:58:15,5,84.94,424.7,10,13,Delivered,0,Card,1
ORD000343,CUST0374,STR017,RDR236,PRD003,2026-02-25,13:50:22,4,147.17,588.68,10,8,Delivered,0,UPI,0
ORD000344,CUST1821,STR029,RDR284,PRD026,2026-01-06,09:48:32,1,48.41,48.41,10,8,Delivered,0,Wallet,0
ORD000345,CUST1719,STR007,RDR075,PRD026,2025-08-12,11:45:05,4,48.41,193.64,10,17,Delivered,0,Wallet,1
ORD000346,CUST1509,STR006,RDR079,PRD010,2026-05-02,10:10:58,3,275.23,825.69,10,19,Delivered,1,Card,1
ORD000347,CUST3251,STR022,RDR140,PRD031,2025-12-30,07:24:11,2,188.39,376.78,10,16,Delivered,0,COD,1
ORD000348,CUST3157,STR006,RDR397,PRD036,2025-12-22,10:00:31,3,638.68,1916.04,10,28,Delivered,1,UPI,1
ORD000349,CUST1428,STR030,RDR410,PRD018,2026-04-01,18:42:25,4,152.02,608.08,10,20,Delivered,0,Card,1
ORD000350,CUST3080,STR019,RDR370,PRD028,2026-04-03,08:27:46,3,90.33,270.99,10,12,Delivered,1,Wallet,1
ORD000351,CUST4065,STR004,,PRD017,2026-03-28,20:35:31,2,237.61,475.22,10,13,Delivered,0,UPI,1
ORD000352,CUST4287,STR016,RDR290,PRD026,2026-05-24,10:19:04,4,48.41,193.64,10,28,Delivered,0,UPI,1
ORD000353,CUST4381,STR020,RDR272,PRD025,2026-04-16,21:57:30,1,83.55,83.55,10,40,Delivered,0,UPI,1
ORD000354,CUST2530,STR007,RDR169,PRD020,2026-03-14,17:15:53,2,109.11,218.22,10,14,Delivered,1,UPI,1
ORD000355,CUST3737,STR026,RDR289,PRD002,2026-04-07,16:11:14,3,39.96,119.88,10,8,Delivered,0,Wallet,0
ORD000356,CUST2536,STR029,RDR473,PRD028,2025-06-08,07:00:08,4,90.33,361.32,10,19,Delivered,0,Wallet,1
ORD000357,CUST0309,STR019,RDR102,PRD002,2026-01-04,10:24:56,4,39.96,159.84,10,43,Delivered,0,Card,1
ORD000358,CUST3039,STR019,RDR356,PRD009,2026-01-06,19:39:11,5,226.47,1132.35,10,9,Delivered,0,UPI,0
ORD000359,CUST4585,STR027,RDR318,PRD016,2026-02-16,19:22:07,1,40.49,40.49,10,19,Cancelled,0,Card,1
ORD000360,CUST2502,STR020,RDR038,PRD017,2025-11-26,20:22:59,3,237.61,712.83,10,17,Delivered,0,UPI,1
ORD000361,CUST4599,STR006,RDR337,PRD018,2025-12-07,13:48:38,4,152.02,608.08,10,8,Delivered,0,UPI,0
ORD000362,CUST0849,STR001,RDR081,PRD035,2026-05-25,19:32:26,5,171.72,858.6,10,20,Delivered,1,Wallet,1
ORD000363,CUST3036,STR011,RDR212,PRD020,2025-12-13,20:08:03,5,109.11,545.55,10,24,Delivered,1,UPI,1
ORD000364,CUST1159,STR029,RDR015,PRD005,2025-11-08,10:02:15,2,91.22,182.44,10,8,Delivered,0,Card,0
ORD000365,CUST3862,STR001,RDR430,PRD039,2025-06-21,09:49:07,4,544.0,2176.0,10,31,Delivered,1,Card,1
ORD000366,CUST4441,STR018,RDR479,PRD017,2026-01-24,08:59:36,3,237.61,712.83,10,10,Delivered,0,UPI,0
ORD000367,CUST0883,STR001,RDR107,PRD016,2025-11-17,15:56:11,2,40.49,80.98,10,26,Delivered,0,UPI,1
ORD000368,CUST0411,STR005,RDR492,PRD021,2025-12-04,19:32:47,2,192.65,385.3,10,38,Delivered,0,COD,1
ORD000369,CUST0385,STR006,RDR188,PRD021,2025-11-15,21:28:56,1,192.65,192.65,10,9,Delivered,1,UPI,0
ORD000370,CUST1916,STR001,RDR407,PRD011,2025-12-31,14:27:25,2,37.93,75.86,10,13,Delivered,0,UPI,1
ORD000371,CUST3738,STR012,RDR220,PRD030,2026-06-02,20:36:06,4,34.77,139.08,10,8,Delivered,0,Wallet,0
ORD000372,CUST1418,STR030,RDR483,PRD004,2025-08-23,20:09:49,2,101.73,203.46,10,20,Delivered,1,UPI,1
ORD000373,CUST4764,STR026,RDR498,PRD009,2025-11-16,14:52:31,1,226.47,226.47,10,8,Delivered,0,Card,0
ORD000374,CUST2122,STR022,RDR426,PRD024,2026-04-04,06:05:29,1,170.15,170.15,10,13,Delivered,0,COD,1
ORD000375,CUST1863,STR018,RDR278,PRD039,2025-09-17,09:53:58,2,544.0,1088.0,10,31,Cancelled,0,COD,1
ORD000376,CUST4155,STR024,RDR131,PRD038,2025-11-20,21:40:09,3,163.26,489.78,10,9,Delivered,0,Card,0
ORD000377,CUST4207,STR002,RDR495,PRD009,2026-02-26,21:15:40,1,226.47,226.47,10,39,Delivered,0,UPI,1
ORD000378,CUST1848,STR020,RDR409,PRD030,2025-10-29,20:51:58,1,34.77,34.77,10,20,Cancelled,1,UPI,1
ORD000379,CUST2086,STR008,RDR384,PRD007,2026-02-12,18:44:22,2,267.09,534.18,10,20,Delivered,1,UPI,1
ORD000380,CUST1600,STR024,RDR466,PRD017,2025-12-03,11:01:23,5,237.61,1188.05,10,9,Cancelled,0,Card,0
ORD000381,CUST3807,STR001,RDR139,PRD034,2026-05-27,12:12:18,4,250.91,1003.64,10,15,Delivered,0,COD,1
ORD000382,CUST3500,STR021,RDR204,PRD013,2025-10-16,19:39:43,4,84.94,339.76,10,19,Delivered,0,Card,1
ORD000042,CUST4447,STR003,RDR179,PRD011,2026-01-19,19:26:14,3,37.93,113.79,10,35,Delivered,0,UPI,1
ORD000384,CUST4765,STR013,RDR341,PRD027,2026-06-03,06:41:23,2,76.58,153.16,10,10,Delivered,0,UPI,0
ORD000385,CUST4516,STR011,RDR014,PRD028,2025-06-26,09:41:26,4,90.33,361.32,10,8,Delivered,1,UPI,0
ORD000386,CUST1417,STR026,RDR049,PRD011,2026-02-07,08:14:41,1,37.93,37.93,10,10,Delivered,0,UPI,0
ORD000299,CUST2148,STR018,RDR168,PRD032,2025-09-05,22:42:58,4,141.19,564.76,10,8,Delivered,0,Card,0
ORD000388,CUST2682,STR025,RDR267,PRD032,2025-06-25,18:48:08,4,141.19,564.76,10,22,Delivered,0,Card,1
ORD000389,CUST3573,STR026,RDR477,PRD014,2025-07-15,20:18:55,3,69.5,208.5,10,15,Delivered,0,UPI,1
ORD000390,CUST0917,STR003,RDR291,PRD008,2026-02-15,09:01:19,3,117.13,351.39,10,10,Delivered,0,UPI,0
ORD000391,CUST4502,STR001,RDR377,PRD034,2025-11-30,10:52:48,1,250.91,250.91,10,20,Delivered,0,UPI,1
ORD000392,CUST0032,STR011,RDR050,PRD011,2026-06-03,19:26:01,5,37.93,189.65,10,10,Delivered,0,Card,0
ORD000393,CUST0512,STR002,RDR290,PRD011,2026-03-27,09:17:15,4,37.93,151.72,10,14,Delivered,1,UPI,1
ORD000394,CUST1670,STR007,RDR492,PRD014,2025-06-12,19:10:52,5,69.5,347.5,10,28,Delivered,0,COD,1
ORD000395,CUST0891,STR001,RDR157,PRD026,2025-10-15,08:32:21,2,48.41,96.82,10,41,Delivered,1,Wallet,1
ORD000396,CUST0519,STR017,RDR439,PRD015,2025-10-17,09:12:57,3,31.95,95.85,10,8,Cancelled,0,UPI,0
ORD000397,CUST0823,STR028,RDR268,PRD024,2026-01-19,06:25:57,5,170.15,850.75,10,9,Delivered,0,Card,0
ORD000398,CUST2024,STR018,RDR330,PRD008,2025-08-06,08:39:08,3,117.13,351.39,10,35,Returned,0,Card,1
ORD000399,CUST4709,STR027,RDR182,PRD024,2025-11-03,21:11:47,4,170.15,680.6,10,43,Delivered,0,UPI,1
ORD000400,CUST3641,STR024,,PRD039,2025-08-17,10:19:39,3,544.0,1632.0,10,39,Delivered,0,UPI,1
ORD000401,CUST4608,STR001,RDR012,PRD020,2026-05-29,07:28:17,1,109.11,109.11,10,25,Delivered,0,Card,1
ORD000402,CUST4130,STR028,RDR411,PRD026,2025-07-02,15:43:43,3,48.41,145.23,10,9,Delivered,0,UPI,0
ORD000403,CUST2173,STR010,RDR015,PRD035,2026-05-29,10:18:53,1,171.72,171.72,10,19,Returned,0,UPI,1
ORD000404,CUST3279,STR010,,PRD003,2025-12-16,11:42:40,2,147.17,294.34,10,10,Delivered,0,Card,0
ORD000405,CUST0338,STR011,RDR448,PRD015,2026-02-11,06:53:34,1,31.95,31.95,10,15,Delivered,0,UPI,1
ORD000406,CUST3663,STR026,RDR492,PRD023,2025-06-15,13:39:38,4,98.48,393.92,10,18,Returned,0,UPI,1
ORD000184,CUST4571,STR009,RDR050,PRD039,2026-03-08,07:13:02,3,544.0,1632.0,10,16,Delivered,0,COD,1
ORD000408,CUST0287,STR001,RDR412,PRD002,2026-03-08,21:34:42,1,39.96,39.96,10,17,Delivered,0,UPI,1
ORD000409,CUST2810,STR014,RDR141,PRD017,2026-03-23,19:23:56,2,237.61,475.22,10,10,Delivered,1,Card,0
ORD000410,CUST3486,STR025,RDR478,PRD023,2026-04-05,17:10:19,5,98.48,492.4,10,17,Delivered,0,UPI,1
ORD000411,CUST4434,STR010,RDR156,PRD029,2026-01-19,11:07:38,1,59.97,59.97,10,8,Delivered,0,Card,0
ORD000412,CUST2849,STR007,RDR171,PRD021,2026-04-02,10:38:27,1,192.65,192.65,10,24,Delivered,1,UPI,1
ORD000413,CUST3796,STR016,RDR497,PRD005,2026-02-01,07:00:47,4,91.22,364.88,10,17,Delivered,1,UPI,1
ORD000414,CUST2562,STR004,RDR440,PRD038,2025-07-31,13:39:22,3,163.26,489.78,10,16,Delivered,0,UPI,1
ORD000415,CUST2206,STR016,RDR158,PRD004,2025-10-30,16:31:23,3,101.73,305.19,10,10,Delivered,0,UPI,0
ORD000416,CUST2460,STR023,RDR298,PRD019,2026-04-02,10:22:49,1,238.28,238.28,10,35,Delivered,0,COD,1
ORD000417,CUST0563,STR023,RDR404,PRD015,2025-10-18,12:16:18,2,31.95,63.9,10,10,Delivered,0,UPI,0
ORD000418,CUST0079,STR010,RDR101,PRD036,2025-06-06,22:58:38,1,638.68,638.68,10,8,Delivered,0,COD,0
ORD000419,CUST0410,STR004,RDR263,PRD014,2026-05-31,19:43:04,3,69.5,208.5,10,13,Delivered,0,Card,1
ORD000420,CUST4824,STR030,RDR204,PRD031,2025-12-09,17:27:43,4,188.39,753.56,10,9,Delivered,0,UPI,0
ORD000421,CUST4800,STR026,RDR295,PRD028,2025-11-21,10:52:25,3,90.33,270.99,10,20,Returned,1,UPI,1
